coh_nofilt_fp1_c4,coh_nofilt_fp2_c3,coh_nofilt_f4_f8,coh_nofilt_f8_t4,coh_nofilt_t4_p4,coh_nofilt_t4_t6,coh_nofilt_t5_p3,coh_nofilt_t5_o1,coh_nofilt_p4_t6,coh_alpha_fp2_pz,coh_alpha_f8_t4,coh_alpha_t3_c3,coh_alpha_t3_p4,coh_alpha_t5_p3,coh_alpha_t5_o1,coh_alpha_pz_p4,coh_alpha_pz_o2,coh_theta_f3_t3,env_nofilt_fp1_t4,env_nofilt_f4_c4,env_nofilt_f8_c4,env_nofilt_f8_t4,env_beta_fp1_c4,env_beta_fp2_t5,bands_gamma_fp1,bands_beta_t3,psi_alpha_fp2_fp1,fn
0.5303234874430558,0.4819399996420356,0.7470845702196678,0.6931385811253605,0.5919320472580777,0.6722883391452341,0.9160270125929042,0.9155828877650376,0.8329420024413222,0.5682446223539356,0.8983560923986204,0.8963981139139708,0.5605123477253398,0.8211351535646733,0.9183591895140308,0.71767523263973,0.5780788188701949,0.8683435609526619,0.32209376036832404,0.3910369514858083,0.385498791203962,0.6177103113410383,0.19751536445845008,0.18179086314535647,0.0014981147101943348,0.005603359095472939,0.2689948020527045,a5d1abd4c42d33b0.csv
0.4124580674294723,0.3800790973782082,0.7715410347051236,0.7558026398997698,0.6034337905603899,0.7305837007601801,0.8997294355631559,0.9214869312580358,0.79335497028894,0.4964023019806023,0.8363003056381497,0.8383296348839806,0.46675570017590595,0.8225743954580578,0.8636260450926558,0.7169663447799253,0.6034117629238723,0.7296526645954663,0.2833281969298891,0.2930967037452765,0.2704556329077931,0.6048990550837237,0.09903522092363996,0.1225708601625339,0.000565051556028996,0.006975079249325891,-4.022280828476369,a9f950f25473f718.csv
0.399037233290172,0.5421074827658173,0.8576490957595292,0.7378754775370037,0.5349908733706862,0.64020837945261,0.8092685554852265,0.9004334895689949,0.5157571827242067,0.4833281581764754,0.9089296301024232,0.8174480952958882,0.4045098820097312,0.8149342382217656,0.9346504190285008,0.8113886265292685,0.4849510524759349,0.6181378262091309,0.6215667727537963,0.4051374807548235,0.4087857618525717,0.7953268382513266,0.15344622730642402,0.2342698644641453,0.00027854413529281144,0.0111358814152228,0.4445710566835655,afe90bf080f6d728.csv
0.408591021335845,0.3743231695507411,0.7978592070704373,0.6403441456815739,0.5831014391345939,0.6411800642734433,0.8966336333609468,0.9444785848983492,0.7722690260848698,0.3659226472802831,0.791400901836315,0.7765259678510669,0.524271288227081,0.8439516849263675,0.9267497290761856,0.8294575176526172,0.6431926518357166,0.6682371105750682,0.3163538524439346,0.2686011750315717,0.2724996201449109,0.5647478802705038,0.0976544635127709,0.14201220531424494,0.0020197004341893443,0.014130911917719556,-1.5046334094946254,b5012e61209910e3.csv
0.5358778618237474,0.6526692957456711,0.5431963045625652,0.7709568903745012,0.6105436079436826,0.6438228362154331,0.9454779644434124,0.8714742602204649,0.903854396528819,0.6940649157756457,0.8827144333075321,0.8397915776235317,0.739708602196185,0.8518468417106749,0.8386409554989969,0.7242015543423137,0.7129338921234655,0.8507899062666189,0.22032612911710744,0.4977439890576619,0.0278352020679158,0.3975728541981858,0.06933278108537505,0.009959601429572187,0.0010464851923846768,0.04175188279490586,2.876706444814129,b524c9ea7d27a8c4.csv
0.5177816615347033,0.44381733687036695,0.7759459444450829,0.9063441336464424,0.5780980472593545,0.8037191267309381,0.8247807652146385,0.8913763226938058,0.7916628192791639,0.469845121514833,0.9198738112184692,0.5883155840163579,0.424528365744183,0.7802814681454302,0.9153175173183464,0.8634135586301378,0.4987156221025261,0.5943429778357612,0.7217799370924447,0.3061041100645645,0.30184526538107914,0.8339845725405796,0.20145936484126367,0.319635047639708,0.00025707937418626705,0.004913683478695545,-3.426939771080224e-05,b906373005ba09e6.csv
0.3968383947255815,0.3525187000594775,0.7590142251462799,0.6713967448680831,0.5029389673984358,0.6901465497875136,0.646447886482431,0.8655390457801183,0.7698978882390589,0.6773306259961539,0.8131519136844748,0.7450012374862601,0.5306889911176542,0.8716473179408348,0.9384455082740558,0.8739518578793097,0.5848616582165832,0.4520095790068835,0.18968852012673693,0.10792752332717782,0.08040646188582526,0.4211313409233453,0.11609558613401108,0.17265451338760596,0.0001940115528724288,0.012785360118153356,-3.7923439840168833,b97ee9528927f68d.csv
0.5369730375248908,0.6212193703244755,0.7886910826562067,0.8473920684225305,0.7252022917872282,0.5878630568159513,0.4709898854392905,0.8558197589842509,0.6624916392840693,0.4353079742830421,0.8922297798371854,0.8765381279383962,0.3868624111319304,0.6352535171523765,0.902085468167538,0.7624420762711182,0.5979505695417149,0.7577241653630142,0.3179180495717269,0.5053485710389967,0.4968089827625869,0.6986175623623666,0.23307816902258394,0.4109368094657253,7.999761770323264e-05,0.015552445600512282,-0.11507588332343985,bc8568311c86157d.csv
0.3819984945020365,0.3896704170279293,0.8047939884467831,0.6670970477832848,0.5508828971569302,0.5565595909656162,0.7980236622096194,0.8008662558066871,0.8500950714754032,0.569018761073161,0.6932019316645512,0.8094767271138725,0.38101404360534863,0.8496760525744157,0.8777847795035796,0.827515202284095,0.7649589131662735,0.5097975250934228,0.4489589778927064,0.206121942963627,0.18655514522679434,0.7033956871507961,-0.017778257623447688,0.08969835552356988,0.00033341359823082606,0.005347493078818863,-2.912441959574157,bc942f2ef343be30.csv
0.3971625452103889,0.38921271545246006,0.4101314513884704,0.4953055584385943,0.4615156615956701,0.5714881792540968,0.7922542587451069,0.7103539881923051,0.8281095940891142,0.7297879654686484,0.703156442890307,0.8235371720989083,0.4545277820508134,0.8927361427151993,0.9286395757633792,0.7428717665063325,0.5998336644330226,0.5280250443143353,0.22284721349950387,0.15883277762542775,0.2158013197700711,0.44607957349417415,0.053359167474340434,0.055534036033302266,0.00046615898838380616,0.009712866831435287,-0.4448372754877147,bd29241c7c07d32a.csv
0.3842074035903015,0.3603452952027104,0.4681722836736604,0.5668126428357849,0.5766602420010354,0.613708780295476,0.8243748923410881,0.7685800984728963,0.7670907926998259,0.33278241451668844,0.6977507527548568,0.7663015145618218,0.4842390537114527,0.7839039610364058,0.8695737094410221,0.7806168876622186,0.6989251055770742,0.4951286907433452,0.2662249247396969,0.22510607370457208,0.19663475136449146,0.5014419156175057,0.13577262941071833,0.14709942331040454,0.0024828898586530326,0.007540913928980781,-1.4069967221578796,bdcff4b8f633033a.csv
0.4559092424721829,0.4812310548146481,0.7476508204326437,0.6367254180008478,0.4696711590340311,0.5549247789744035,0.7990723568142627,0.685977455111641,0.5536748794611273,0.5201387107110089,0.7543032956430341,0.8361958852399585,0.6803460240064414,0.85095272476991,0.8387267867498719,0.409907667456794,0.5772232827587123,0.4255233158430971,-0.0015519036071461256,0.21952192887473168,0.2326667036675519,0.3117850366012386,0.06344990807988497,0.07274733661626798,0.0002106290041064544,0.0041860842547126395,3.678335710296222,c0b262576ff2706f.csv
0.6105528311699796,0.5531751470172785,0.7776565912045069,0.6679301381370996,0.647526474629069,0.7736847910610694,0.8424287284231211,0.7660212367784925,0.7832302926284219,0.6322111730078083,0.8842582209958803,0.8828350125472672,0.6420534086774383,0.8742181504929591,0.902009903259404,0.7905019975956855,0.7589967660754765,0.7065141804976129,0.3525509825476882,0.30522396268726776,0.27852752089568233,0.5761031032479978,0.2724973697958849,0.1949636946374611,0.0006707640031832535,0.0018102451543284212,-1.4218461194002967,c36279cff8c47d21.csv
0.4610196579668666,0.6300921526187948,0.6604845046177018,0.6285268224390057,0.7764988752304216,0.8346885350785996,0.9404542978474404,0.9661611569072276,0.9207000965204101,0.4201854574241744,0.8596164830278148,0.5355084139578357,0.6232799657776937,0.8804586840641913,0.9521806695158382,0.8534451217817851,0.7504844550370764,0.6054480338301713,0.12467005791820132,0.2748351531171104,0.33509217557280063,0.5169973199539842,0.2140990283585238,0.14299428194002606,0.00010487740362147876,0.016126244206693608,-0.6308554672595355,cd0846abb17b5cd4.csv
0.3977992195740439,0.44882859905804223,0.4670624848538758,0.7244956279357859,0.5620491119134207,0.6886590653507675,0.8750623510313263,0.8911011879568526,0.8155893746823101,0.3407809286071454,0.9033426508016104,0.5916541090766545,0.4090578651986021,0.7711171867949362,0.8370544105849395,0.5744578612744201,0.50731384668824,0.6534250783533615,0.09715277420635958,0.3370413311401996,0.3119482008317085,0.7997374144757236,0.13949543178208593,0.2644134860054508,0.004476484217123411,0.014391006057104359,2.6691713998225217,d0f248e111c0af95.csv
0.3804827797430495,0.3788417403002078,0.6747819948863394,0.6017533365905502,0.5364432104066625,0.6474748281727768,0.7992781003766292,0.7624301472609195,0.8062665282767785,0.6303490064647196,0.6364578574136398,0.6861776340415766,0.4312396700900291,0.8229541347729431,0.8923835572252722,0.8275660214920082,0.7483531136971974,0.6848677250977602,0.17702941369536804,0.15981621918502398,0.1949893885614888,0.3836455721321687,0.10702973549062927,0.10052434819622033,0.0013113007397154966,0.010034990724276266,2.596068425690284,d6ef7170ab9b9414.csv
0.4077740199682293,0.4591614253751376,0.7699674738346464,0.7579440687578026,0.5877500735792771,0.7770442373575213,0.8560486151066503,0.8070555042822809,0.7843823257554311,0.5234601724956534,0.8867373787425703,0.7309459155927428,0.4480473541646231,0.7762722892591432,0.9196288197659012,0.7850117408289126,0.6140245039921383,0.4957406586937588,0.3842862365543472,0.4663333907155555,0.5068078894765023,0.7618882667592328,0.16184295252506475,0.20984039937487334,0.00025035627914288125,0.0069607338527457535,-4.467034733042257,d6f48ee636147e7f.csv
0.4393764805871984,0.5200065709035572,0.6391151053600974,0.7660591888928655,0.5305695106019487,0.6709483539953992,0.7193505095103596,0.7556299322366988,0.8231292440211715,0.4786663567859004,0.7734506101179299,0.7290651895647418,0.5080143960258007,0.8298892607706965,0.8536284253072838,0.7457935494559635,0.7313845577535739,0.5367138447604455,0.09022319154875166,0.343791264099548,0.214167019074293,0.5279239737729154,0.05331152647153984,0.1863659375166664,0.000306004082852524,0.0026376271415489037,-2.319745372985002,d8ab7e204825f9b2.csv
0.3832104664517047,0.4198767265235076,0.7998881209594585,0.6510972783519124,0.5669593818467682,0.6512903243687319,0.7939893706726222,0.7251227968453207,0.8265853382485113,0.4915459874516959,0.7725513551257288,0.8742461172431162,0.4623104735748593,0.90843847849379,0.8719240303498821,0.834657576598562,0.7851623755997668,0.4821582250056428,0.1307484846502304,0.16922138790736066,0.19348344483088392,0.4848157055959053,0.034329852250624134,0.07651139677145931,0.00018805028815548986,0.006043999057286754,11.811462423066454,dbd73fe5be89e495.csv
0.36699956119773147,0.3703326668325066,0.7551448815852133,0.7316234156199184,0.5889522664944239,0.7460729648442154,0.5947153287187333,0.7867491775377158,0.8117824147000885,0.47584324592926397,0.8011901341198497,0.6290521427404461,0.38365424892127575,0.7490073379155678,0.8868316486703002,0.7289978225890227,0.6606413392306868,0.4943963398668525,0.16832655389384946,0.2630920296994783,0.37414822387555396,0.6215111474161805,0.0434405728751764,0.06913965473034457,0.00016735683784620882,0.014703564190324016,-6.344298973802898,dbfac893f765ffcd.csv
0.5233886090263874,0.6265935329154448,0.8841213644414545,0.8213750722095303,0.5125412638966441,0.7371270817968953,0.7732645971390332,0.8885960045855569,0.5782955161738889,0.6950415741980583,0.8824058302764409,0.8567466965203123,0.6550386108624413,0.7893486938608882,0.9463524304625964,0.8027163960689586,0.7069554218085943,0.7321917429773499,0.3071904552148041,0.12922970957729402,0.1522932500154845,0.5657175635814682,-0.003396534902583833,0.04519086335238563,6.945938107759369e-05,0.003770387815173915,-0.8435830557175544,dccf535148895385.csv
0.4373420941515204,0.3837119795749141,0.7300394605775918,0.5409321665822138,0.5558378722488451,0.7653283355867958,0.9277989056898346,0.9356693430193204,0.7924815983670367,0.3935016388254728,0.7536556061421562,0.8446819759740709,0.4747218082866387,0.8471874544060095,0.8860365734603393,0.6571661182090152,0.5711364224985694,0.6599140387284546,0.2276189062989046,0.3398289897876536,0.2965048728917528,0.4120754851177088,0.14925606241612996,0.07830537638896416,0.0015324129088073073,0.008829229494780141,-4.595542749725778,de5f468db0da8e3c.csv
0.549280371093379,0.5424304724168055,0.670707350569086,0.8284109314504208,0.7167080303490033,0.8576805158961733,0.8104952927656193,0.8457296165208701,0.7580173803012396,0.6195732374618792,0.9085160845927241,0.7670500127772586,0.6536568885963884,0.8146491560670148,0.9553288903225292,0.7539654514110425,0.6967613713538965,0.7422362146374545,0.6207786201462953,0.5543085993723568,0.39809896474936096,0.8167108301645334,0.12636439676571415,0.25878317941314904,0.003066759808805554,0.010859544519750087,2.2707715728953968,dec592966e654993.csv
0.6630480591537958,0.6280373965058614,0.718674091331688,0.8984070628690854,0.6360868013945081,0.6693019147978583,0.9603920611701277,0.928014332584586,0.8997208246674498,0.5950253191733553,0.8878490959431574,0.9107741031607418,0.6449514471783775,0.9534633499433572,0.9357917913093622,0.6810734804446819,0.6517367175133301,0.7909967340076589,0.1453509407264007,0.13010673297302253,0.43099821335133465,0.6215435279375898,0.19014350283725776,0.05222902072407616,0.00389722751045405,0.01600074607725721,-0.34261419992882197,e0435792dc0cae45.csv
0.7055747705791913,0.8169041839282369,0.8922139655317906,0.9297940948800144,0.9030387032038109,0.9531437603300768,0.9273568689673374,0.9581652710522592,0.9481427488294216,0.6778076993065817,0.8973705132880415,0.6805999796092262,0.6796701931680723,0.8505621227739987,0.9469185986461832,0.8913057457025328,0.7464474410971046,0.8912636091723916,0.5034093723211128,0.2342910992362934,0.26919377880217843,0.7082661203724607,0.17282136557853442,0.27858020894054863,0.00015807460308634808,0.010959243520618956,-0.7311596265362309,e38fcc8e1343121f.csv
0.4053014802669388,0.370062669255774,0.4886269816081002,0.5793558071877634,0.4615907174628586,0.5115552028729691,0.8901231121067268,0.8831346494663559,0.5119465919552505,0.5784855056358096,0.7414179632161894,0.7991517312265672,0.8418361488780666,0.9057406597482459,0.929700296307956,0.495789367774035,0.6976127879573413,0.5026255060210698,0.11113586620629842,0.1284074050486434,0.09803568982105287,0.4518815342662686,0.17985936760124485,0.09912082293844957,0.00025466177257301543,0.013131804737801523,4.7898728446378325,csv700d54621b610.csv
0.48833933556433,0.4621792340347706,0.7313529323627669,0.8829532706086083,0.7134558586317935,0.8095049526388779,0.8724836933887103,0.8110418911874692,0.9192826107453906,0.3811957052235384,0.8662810347844887,0.8009712474213719,0.4692247316242097,0.8514117960910013,0.8612298741827722,0.5433158952634132,0.4500004528188807,0.7334234972204708,0.2791781121232019,0.4358736869124283,0.3861021055699545,0.8080905623444224,0.2412048664642324,0.06619145567491644,0.00020721028164666936,0.018352282622711158,1.8517889975508863,f0da7261f34f088f.csv
0.49214015619262896,0.4863572808603589,0.8131097550913984,0.7935747801182825,0.5791799519893543,0.6247970951193391,0.922130368504665,0.9099947052241512,0.7911937253575658,0.5963399768882328,0.7986228986412209,0.7578481536558637,0.6173407544143441,0.8842656704842214,0.9402591822697962,0.800508391579336,0.6885853508353692,0.6748795986010905,0.12868546180148555,0.12280550399615707,0.10000208575742613,0.4593258915801998,0.022200556859612336,0.07547951447363713,0.02158242884601162,0.04962441274389493,-0.5278769947040529,f29671c9a1f76d03.csv
0.5766789388768925,0.6241879216412817,0.8555798004216294,0.8685943114275277,0.719734184605025,0.7918104033974249,0.8067332442354904,0.8343021175910313,0.8492132115139976,0.4349670985258157,0.8697672490271667,0.7643887584099226,0.3735567861536598,0.8467950969910728,0.8915349880357226,0.8733429781204575,0.7287159899247054,0.7532997851166279,0.4141618603467385,0.7387093756281575,0.5562159414972853,0.7714292582936462,0.4517270101811761,0.0940843000883428,0.000451305792388657,0.005750227520120856,-0.10593214253573036,f551468d7bea272e.csv
0.3879908485206196,0.6500323707510935,0.8653921875393574,0.8788641966930026,0.4183631405345773,0.6821922806393003,0.8308710873587488,0.9048952793061896,0.60188810972476,0.5101609659377445,0.8562035338591658,0.6147216190446064,0.3584369027843487,0.6881616254758262,0.7921707529303887,0.8986201580388281,0.7910889680065596,0.5698473101574253,0.24740267153555584,0.2923733462782329,0.04728666291845539,0.5298198016919332,0.14491823321915606,0.22486175446892293,0.00012346737658157963,0.01259407571443208,0.1686370708379803,f594ba8684b869be.csv
0.4191294828218612,0.4310224264964255,0.727241846494758,0.6973268766038971,0.4405483426983437,0.6465335000903868,0.7391626123332501,0.7869983716543425,0.7135251755583201,0.4425401701540672,0.94986190872803,0.8687862173042901,0.6220955334502558,0.8522896538813747,0.9649594863058298,0.6755434669703928,0.4848237637875573,0.7446584892278446,0.5193871681799566,0.3674213558881223,0.3337257730164054,0.7578024863383592,0.09862273579961564,0.2683244029428959,0.0058694049366334105,0.008672873135868916,0.13755517654468827,f5fb730811b48a3c.csv
0.4603018700571745,0.4320564006340055,0.7114606475529092,0.7644767654459873,0.5935139763781172,0.7478924795363459,0.7859882506818862,0.8220928091052909,0.6821346636157047,0.4516019119225087,0.9012314939179248,0.7918814764841555,0.5347259588508023,0.8701577521238972,0.9443919888124472,0.8646724873538406,0.7055339212957724,0.5743081017577986,0.4233278138735041,0.09600646674298337,0.20419369750482197,0.6366305451400027,0.18465479142149133,0.1946017984265197,2.248862699829944e-05,0.009521679588842369,-0.1697888331444937,fbbf0a6fdc85c055.csv
0.4997513010073506,0.39222552901372415,0.7747930807418472,0.6749292399468939,0.5629266853938825,0.5885118636514857,0.8247757450514558,0.7466264306435516,0.6138317688118061,0.538855961259265,0.7582643224723442,0.8370796767274296,0.6852313136049004,0.8505344118776709,0.8346821635773329,0.4048561487173232,0.5848586863650939,0.420206774858796,0.011729131042537758,0.22073436764471835,0.2347155048437402,0.32079593339575363,0.06841724251177675,0.07560992212016619,0.0002121585775700535,0.004187178414557625,3.714976396360864,fc8b4b29193dedd6.csv
0.4837446024385176,0.3840027622531906,0.7975250391008283,0.8864612632946097,0.5769730629000683,0.8478083083100549,0.9371945045749618,0.8829314252292565,0.7537429251271037,0.4180338647086367,0.8847622897264308,0.7365526217349037,0.564867663028401,0.9183595216192528,0.9020888055517984,0.6690113454206591,0.4331985692319241,0.5571695691325624,0.5335743098763178,0.19211566275521189,0.15169669387913715,0.7948056682816096,0.10763069988899647,0.17434607104695407,3.394079622741409e-05,0.0046023264929555725,5.045686143872033,00131107d306b93f.csv
0.7161345028282707,0.6866121144943288,0.7547851005259947,0.8607761530513446,0.734361904530989,0.7826837984741484,0.9492635201798229,0.9525275665161108,0.8349727351016774,0.6737107626684402,0.8946896445083903,0.9118286476867936,0.684312320746808,0.9323563141191348,0.9508165384327056,0.7668127302890467,0.7312880129055379,0.8587107689030511,0.3635238502217044,0.39169083518513015,0.39875726029096936,0.7638000056818429,0.11883989094526386,0.15357420475497668,0.0012821292578812664,0.008355289821698395,-103.51451586761296,02743918e73fcdd4.csv
0.5895952050521232,0.35740974859086944,0.7838499572462907,0.8590321495825949,0.7170303655645328,0.8415641119352033,0.8360990268668109,0.9244558888153352,0.8831244726495708,0.3926053694685696,0.8751203254065598,0.7753312077848938,0.6956594755759269,0.8248055481628088,0.9377412844727766,0.7275864012664005,0.5670183486830248,0.6789050361333968,0.5390688593346289,0.4107948183861633,0.5056214285824923,0.7759964938111328,0.4545522069869252,0.5323971437990597,0.0006192080508733996,0.009332519483069438,0.1356918351371977,03d553f5817d23d3.csv
0.5107567518833425,0.4546464758281607,0.8307997708403126,0.7955516089507048,0.6431559168630431,0.8187997412068131,0.8106645159033018,0.8825606962648804,0.7458386936258495,0.3854604894332685,0.8613717580973625,0.6337594887850112,0.5686867047076921,0.6403875321247704,0.8786526784020183,0.5376203498036404,0.4500204643857503,0.6785996082539593,0.29879304497537384,0.4320983772877725,0.4248827728453668,0.6759512959386649,0.11144892740005312,0.10287108107269573,0.0008281651141297501,0.003202926881126202,-29.676794153613677,05e88506dc8eb3ae.csv
0.5388273051721432,0.3917628412034743,0.7755232941276473,0.6509832089026134,0.6030771016281271,0.7439588424043406,0.9159033181621709,0.9778674369409324,0.9095175821171118,0.4763026696760499,0.7485826328480695,0.7458778122815084,0.5758256593955998,0.8983629203379001,0.9758988187120324,0.9405037665329904,0.8223905695931965,0.7575906564926178,0.537893033759945,0.20141645248601744,0.17735661338950096,0.5398772212000128,0.17706849056480958,0.04919669474143466,0.0003474890884166565,0.008795411811261316,-0.5535507475800674,06296125a8abd01e.csv
0.4874229460279037,0.3779365784377229,0.8771203803428309,0.8156853226664105,0.5318350851105463,0.4943425561942247,0.9511020365603564,0.983728833475816,0.7301429844756254,0.3388997960647453,0.7364677884759514,0.6549731672280513,0.6098596288537733,0.9320500996621096,0.9864321052648494,0.4573511558256872,0.7582293909235756,0.6043867828023916,0.2256170070802345,0.5083061204310342,0.4978179334234712,0.5775344319557503,0.21141535153427785,0.2703728818145961,0.00035933356872048307,0.0009737550021995373,0.9417079204927415,08d3be145b492393.csv
0.5202012377888736,0.5208845956523421,0.8542846695065113,0.8769139251702474,0.603992424259866,0.7209505402718797,0.8136761243034409,0.7857518003125935,0.7990864618844418,0.5740061289648096,0.8904889462582862,0.8152461698411327,0.6927589584102314,0.8988392325686142,0.9559490679227676,0.8275043968451153,0.6988311963000662,0.6038404517913043,0.2912967902951137,0.3270709581221217,0.3246455473133621,0.7541654121374388,0.33755788291911243,0.3162848254098557,0.0004167866033403317,0.004354765862044175,0.6335737619683639,0c45a50d14794d06.csv
0.5394877582100263,0.5102932203144854,0.8797383220471323,0.8437599181353936,0.5246253084061353,0.6796504717078659,0.7747246961708328,0.8284724039323993,0.7611957288342889,0.5242300914544792,0.8905076172297216,0.8460077314767881,0.4768535314012399,0.7859548822779191,0.8788971247453293,0.8380999942067091,0.7333442922263909,0.6767604614545942,0.6914039683932003,0.3108619236158052,0.3495438892566832,0.7409753000912034,0.4248193595985619,0.22240694367023495,0.00037538538818832404,0.008576822688397573,0.6489943063114979,0e6aad5c4e87a4f9.csv
0.6509754115934917,0.3993959677650992,0.8874246197010336,0.9053550389722962,0.4332232581941831,0.6423656301987245,0.941950454128755,0.968253016304684,0.8143775691616446,0.5649837253809898,0.9344915727212842,0.8801501011594896,0.5012337962691056,0.9429570029235376,0.986473125326305,0.9091326595759979,0.8596362332248663,0.5985820565810928,0.43813066849122906,0.8616486488326628,0.9205883727878676,0.890216292163853,0.7697855244245857,0.353913171764464,9.359260038773322e-05,0.0022105139861090307,1.1591808618770536,1406c1f1cb3f1e4e.csv
0.5054845519332855,0.4175236639433955,0.7684011320261216,0.7437318888087816,0.6314739951564962,0.6976740002751253,0.904307301666566,0.9167115866872692,0.8648611778951566,0.4660829790057414,0.8208069010831881,0.7283884119021172,0.5808331762398811,0.8604097185144862,0.8991759625869158,0.8280080921616385,0.7043654925926307,0.6967588771379268,0.5025792542461534,0.3442277099276237,0.4060570133538192,0.7052769814598827,0.21104061231330667,0.24107536382916905,0.0004976128827647793,0.003975629321752569,2.865442664492364,18f928ecacad2593.csv
0.34919519878555616,0.3935453453760321,0.6612401222221295,0.7450313664861802,0.6302894386203661,0.6577207991825949,0.6738976818328294,0.7082671654307191,0.7494758472198331,0.3762127051140161,0.8453679460862306,0.8803851817132069,0.5742113624570445,0.7789295715089054,0.8556348206942073,0.7620627770151153,0.5720224243573072,0.4684138275472725,0.07651927339352381,0.25707033547537483,0.29673880718059104,0.699472533275426,0.03833015052113086,0.18421611295818824,0.0004539047569954001,0.0035835776998260436,-1.941594707419413,19b09e184ed62cbf.csv
0.513348782087491,0.7122771759558773,0.9186540414022616,0.8830755944913588,0.7220958033851491,0.8395161386137086,0.6345883880960917,0.8877307202504826,0.7424016457875068,0.7329993434435654,0.9008990224278708,0.8717038829524792,0.6925172150608809,0.8051045328511011,0.9486515579198499,0.8241696435661886,0.7315457380299297,0.734313065547165,0.3611167862151759,0.1261775088378489,0.19759912556648984,0.5964398488731489,0.1973570435344644,0.059457900724494875,5.626908911331832e-05,0.00322434540946226,2.465118743792252,234e7d94c34ea86d.csv
0.4295656245868512,0.41432987569546775,0.7452390015370652,0.6448943687667968,0.5966507953065143,0.7640641358522887,0.8918932351789272,0.8994790167797571,0.5974771932064119,0.5042061859439784,0.7610974972800932,0.8855227684948535,0.5419335401283271,0.9014657481653648,0.9348750318466084,0.4601721484304918,0.7472255238709273,0.6578182657685773,0.13395588705398254,-0.09230651233163108,0.07240140445773369,0.2954084965071948,0.1252697578480897,0.06419383407109552,0.00020631117094301954,0.004176623413550722,2.5032626363430106,26a655c880e85ec1.csv
0.4294995534163212,0.4570370204852008,0.7969638628774773,0.7907626711586881,0.4361438684204468,0.6571849656254343,0.7228189220282035,0.9074140937435924,0.7562988691912109,0.5098215963497124,0.8834181928976181,0.8419259863702654,0.3996326853791483,0.7231685804948871,0.9356143814091852,0.8059518036842213,0.6513924182753978,0.7590778863707158,0.5726341059816077,0.3520277476484105,0.3001221815694501,0.7299074461512285,0.14304606818066462,0.2496629729453472,0.0005973470840716291,0.015634780563960584,0.7143868889774234,277177c17564812b.csv
0.4994371085932474,0.4511653194994941,0.8040439842094257,0.8389567689788802,0.6108130354387724,0.8125086003786128,0.7937149429405417,0.9526941860005054,0.8483710815999621,0.3595409902072125,0.9177266275671988,0.8124132233359503,0.6675575927535935,0.7648831349724156,0.9650707286582167,0.7577675117108637,0.6531766243398575,0.7568093703100053,0.692890382166781,0.2453292968515544,0.2525828344586612,0.8165713640596809,0.1899581625516763,0.2571362015768862,0.00012271189019412548,0.0021723257729965705,-0.019009989906939462,289f6f1e75b83394.csv
0.4813284023188354,0.4692164044991022,0.7635332377555029,0.8641453671541457,0.6038510325122447,0.6383659904302955,0.894469134847447,0.8400490890298041,0.8247286689414419,0.41292744796136,0.82899058521269,0.8074057492038959,0.36567125412824825,0.8752155503420305,0.9022612036193846,0.6834429062369783,0.560244847195861,0.6278981260678982,0.2562263133355215,0.2283050508811815,0.2330633842573205,0.7004940386984059,0.0946286164438075,0.11788069283365668,0.0005034058872317226,0.010879227213422271,-0.08721185512116797,293fd7419f654cde.csv
0.4628504651495658,0.6495019542845034,0.6776571291558154,0.7993516394672852,0.5818538792245095,0.7560258758317004,0.8337148637272571,0.9278184658981594,0.7730895000488609,0.4259632155836449,0.8806905925687467,0.6620566808877211,0.4025261159450657,0.6630867372802652,0.8931557546254166,0.7046636914092115,0.4534746379594384,0.5179295254224889,0.3913930511383749,0.4803579928884252,0.381317752732403,0.6993384710619328,0.1904150566162544,0.3941466156624637,0.00025729446601087066,0.0027623325035120447,-0.5363743318040606,29967bed3cc265cc.csv
0.4078280895985513,0.4632381022670862,0.9546168297879092,0.8866623344662103,0.544872913414343,0.8862609737665862,0.8716338374451329,0.962091140568002,0.786430318715504,0.5853614604185099,0.8976452727841853,0.8591292897920341,0.459791812772236,0.8790036069664651,0.9611924529852236,0.7780162744849217,0.5792259142183593,0.7112172193253512,0.4356268686218315,0.2726197605793428,0.2958773609990313,0.7748041594509707,0.2108311591563312,0.2065918258895358,7.16045437122241e-05,0.0008323964274390048,0.11249905940343946,29e1da3529aafe8a.csv
0.6363227401745734,0.6510334183756357,0.860592656124829,0.7590414443361027,0.6762554141126259,0.6659257375785823,0.8222949138736046,0.9262132466819863,0.7163436353847449,0.4506679728683482,0.7608858220114467,0.8722205870340759,0.6115599602909797,0.7777019148790183,0.9610095922474546,0.9318048396590568,0.8419731454123437,0.7313435346311,0.6184203571577288,0.5502848640640161,0.4205722028895469,0.5728920221211415,0.5412003535501035,0.06038416818785897,0.0003043067345977017,0.00428225507227201,-0.6242937529848593,2a405885f2f02df1.csv
